type,year,condition,length_ft,beam_ft,hullMaterial,fuelType,numEngines,totalHP,price
1,2019,1,18.83,7.75,1,0,1,150,38370
1,2019,1,13.83,4.42,2,0,1,0,919
1,2019,1,15,5,2,0,1,0,1449
1,2009,2,25.92,8.5,1,1,1,320,54900
1,2015,2,34,11.5,1,1,2,760,299000
1,2006,2,40,12.08,1,2,2,620,189000
1,2019,1,17.33,7.5,1,1,1,115,26460
1,2019,1,19.33,7.75,1,0,1,115,27610
1,1983,2,28,11.08,1,1,2,0,4900
1,2019,1,14,5.67,2,1,1,20,6995
1,2004,2,27,8.5,1,1,1,0,38900
1,2004,2,24,8.5,1,1,1,260,24900
1,2019,1,19,8.5,1,1,1,0,29900
1,2019,1,19.33,7.75,1,0,1,115,27275
1,2017,1,20.83,8.5,2,1,1,0,31900
1,1995,2,65,18,7,2,2,574,149000
1,2014,1,21,8.5,1,1,1,150,34995
1,1991,2,41,16.13,1,1,2,2000,299900
1,2019,1,15,5,2,0,1,0,1449
1,2000,2,25.42,8.42,1,1,1,220,14495
1,2017,2,19.5,7.67,1,1,1,0,37849
1,2017,2,20.17,8.33,1,1,1,0,45969
1,2018,1,21,8.33,1,0,1,250,44255
1,2019,1,21.42,8.5,1,0,1,150,55865
1,2019,1,19.33,7.75,1,0,1,115,28155
1,2019,1,18.83,7.75,1,0,1,150,38320
1,2019,1,19.33,7.75,1,0,1,115,27455
1,1960,2,16,16.13,4,1,1,170,19888
1,2019,1,13.83,4.42,2,0,1,0,919
1,2019,1,9.83,4.33,2,0,1,0,789
1,2016,2,20.92,8.5,2,1,1,200,49995
2,2018,2,35.42,12,1,2,1,29,189300
1,2017,2,28,9.5,1,1,2,600,196612
1,2019,1,17.33,7.5,1,1,1,115,27625
1,2019,1,9.83,4.33,2,0,1,0,789
1,2019,1,13.83,4.42,2,0,1,0,919
1,2019,1,11.92,4.33,2,0,1,0,849
1,2019,1,19.42,7.75,1,1,1,175,40435
1,2019,1,11.92,4.33,2,0,1,0,849
1,2017,2,18,7.08,2,1,1,90,18105
1,2006,2,72,18.33,1,2,2,3000,929000
1,2019,1,18.33,8.17,1,0,1,115,40860
1,2019,1,17.33,7.5,1,1,1,115,27075
1,2019,1,9.83,4.33,2,0,1,0,789
1,2019,1,11.92,4.33,2,0,1,0,849
1,2019,1,21.5,8.5,1,0,1,250,45485
1,2019,1,19.33,7.83,1,1,1,200,43685
1,2008,2,21,8.5,1,1,1,150,24900
1,2000,2,31,11.33,1,1,1,0,34900
1,2009,2,18,7.5,1,1,1,135,19900
1,2010,2,21,8.25,1,1,1,0,25900
1,2019,1,11.92,4.33,2,0,1,0,849
1,2019,1,20.17,8,1,1,1,250,69675
1,2019,1,15.17,6.5,1,0,1,60,17670
1,2019,1,11.92,4.33,2,0,1,0,849
1,2008,2,27,9,1,1,2,250,86900
1,2016,2,3,16.13,3,1,1,40,4995
1,2015,2,2,16.13,9,0,1,250,15995
1,2012,2,24.58,8.5,1,1,1,410,68999
1,2016,2,19,7.42,2,1,1,90,18999
1,1992,2,23,8.5,1,1,1,0,8998
1,2019,1,16,6,2,1,1,40,17011
1,2004,2,25,8,1,1,1,320,46528
1,1992,2,19.8,8,1,1,1,200,5995
1,2019,1,10.33,3.75,9,1,1,0,7799
1,2009,2,24,8.5,1,1,1,260,35000
1,2019,1,11,4,9,1,1,0,9699
1,2019,1,15,5,2,0,1,0,1449
1,2019,1,21.5,8.5,1,0,1,250,45285
1,2019,1,19.33,7.75,1,0,1,115,38455
2,2002,2,37,10.83,1,2,1,56,149000
1,2019,1,11.75,4.17,9,1,1,0,15499
1,2018,2,39,11,1,1,2,500,389999
1,2017,1,16,6.17,2,0,1,25,10088
1,2006,2,22,8.5,1,1,1,260,22900
1,2018,1,18,90,2,1,1,0,21814
1,2019,1,13.83,4.42,2,0,1,0,919
1,2019,1,19.83,7.83,1,1,1,200,33595
1,1999,2,38,13,1,1,2,700,89900
1,2019,1,20.5,8,1,1,1,0,32795
1,1978,2,44,14.92,1,2,2,310,49900
1,2019,1,18,8,1,1,1,150,44865
1,2019,2,18.8,8,2,1,1,115,30559
1,2019,1,21,8.33,1,1,1,250,41510
1,2019,1,13.83,4.42,2,0,1,0,919
1,2005,2,59,16.5,1,2,2,1430,699000
1,2017,1,18,1,2,1,1,0,21500
1,2011,2,23,8.5,1,1,1,0,59995
1,1998,2,54,15.92,1,2,2,1280,289900
1,2019,1,9.83,4.33,2,0,1,0,789
1,1999,2,35,13,1,1,2,640,74900
2,2004,2,37.83,13.08,1,2,1,56,175000
1,1999,2,23,8.42,1,1,1,0,15900
1,2008,2,19,7.75,1,1,1,0,16900
1,2019,1,18.5,7.58,1,0,1,90,29130
1,2019,1,21.42,8.5,1,1,1,200,64405
1,2019,1,13.83,4.42,2,0,1,0,919
1,2019,1,19.42,8.5,1,0,1,150,42560
1,2019,1,13.83,4.42,2,0,1,0,919
1,2019,1,13.83,4.42,2,0,1,0,919
1,2019,1,19.42,8.5,1,0,1,150,39295
1,2019,1,9.83,4.33,2,0,1,0,789
1,1996,2,27,9.17,1,1,2,0,24995
2,1990,2,30,10.83,1,2,1,23,19900
1,2012,2,35,12,1,1,2,600,224900
1,2007,2,27,8.5,1,1,1,320,46900
1,2018,1,16.33,6.75,2,1,1,60,18900
1,2018,1,16.6,7.83,2,1,1,50,16900
1,2018,1,18.75,7.83,2,1,1,150,42900
1,2018,1,18.75,7.83,2,1,1,150,39900
1,2016,2,14.6,6.33,2,1,1,25,11900
1,2000,2,22.42,8.5,1,1,1,0,13500
1,2000,2,19,7.58,1,1,1,0,9995
1,2004,2,14,6,2,1,1,25,5995
1,1997,2,24.41,16.13,1,1,1,150,18995
1,1990,2,16,16.13,2,1,1,25,3995
1,1990,2,16,16.13,2,1,1,50,4995
1,2009,2,21,8.5,1,1,1,320,29995
1,2017,1,16.5,6.25,2,1,1,50,16900
1,2019,1,19.33,7.75,1,0,1,115,27610
1,2019,1,19.83,7.83,1,1,1,200,33595
1,2019,1,13.83,4.42,2,0,1,0,919
1,2008,2,17,7.33,2,1,1,75,8995
1,2018,2,22,8.5,1,1,1,440,105999
1,2016,2,18,7.42,1,1,1,135,29900
2,1986,2,43,13.25,1,2,1,50,74900
2,1999,2,46,13.92,1,2,1,63,169900
1,2019,1,9.83,4.33,2,0,1,0,789
1,2019,1,15,5,2,0,1,0,1449
1,1992,2,33,11.42,1,1,2,620,27500
1,1989,2,40,14,1,1,2,700,51900
1,2019,1,20.33,8.33,1,0,1,150,51585
1,2018,1,19.42,7.75,1,1,1,150,31090
1,2019,1,18.42,7.83,1,0,1,150,31665
1,2019,1,11.92,4.33,2,0,1,0,849
1,1979,2,46,16,1,2,2,1080,145000
1,2004,2,22,8.67,1,1,1,220,14900
2,1987,2,28,10.83,1,2,1,16,19900
2,1985,2,34,11,1,2,1,23,26900
2,1985,2,34,11.58,1,2,1,20,26900
1,1981,2,32,13,1,1,2,500,15900
1,1971,2,43,14,1,2,2,570,65900
1,1983,2,42,13.58,1,2,2,600,87500
1,2019,1,9.83,4.33,2,0,1,0,789
1,2019,1,22,8.5,2,1,1,115,33995
1,2019,1,24.33,8.5,1,1,1,300,99005
1,2019,2,23.75,8.42,1,1,1,0,74900
1,1990,2,48,16,1,2,2,970,199700
1,2019,1,16.9,7.17,1,1,1,90,31367
1,2019,1,18.8,7.08,2,1,1,115,45178
1,2016,2,16.4,6.67,2,1,1,50,17900
1,2013,2,16.5,6.42,2,1,1,50,14900
1,2017,1,16.4,6.67,2,1,1,70,19995
1,2017,1,16.7,7.17,2,1,1,90,23900
1,2018,1,16.4,6.67,2,1,1,50,17900
1,2019,1,17.6,7.33,1,1,1,90,35194
1,2019,1,10.3,3.67,1,1,1,0,7799
1,2019,1,10.3,3.67,1,1,1,0,7799
1,2019,1,10.3,3.67,1,1,1,0,8799
1,2018,2,23.83,8.5,1,1,1,350,109900
1,2006,2,45,14.33,1,2,2,760,274900
1,2019,1,29,9.83,1,1,2,500,179900
1,1979,2,43,16.13,1,2,2,0,110000
1,2016,2,26,8.5,1,1,1,300,114999
1,1997,2,38,14.92,1,2,2,970,130000
2,1997,2,41,13.5,1,2,1,63,144500
1,1997,2,44,13.92,1,2,2,680,135000
1,1997,2,16,6,1,1,1,70,6990
1,2019,2,18,8,1,1,1,115,36545
1,2019,1,21.08,8.5,1,1,1,150,39960
1,2019,1,18.42,7.83,1,0,1,150,33910
1,2019,1,19.83,7.83,1,1,1,200,35870
1,1986,1,42,15,1,1,2,680,64900
1,1996,2,31,11.17,1,2,2,480,49900
1,1987,2,30,16.13,1,1,2,0,19900
1,2004,2,26,8.5,1,1,1,425,49900
2,1996,2,26,16.13,9,2,1,10,33900
1,2002,2,26,8.5,1,1,1,260,37900
1,2019,1,18.5,7.58,1,1,1,115,30975
1,2001,2,31,11,1,1,2,620,79000
1,2019,1,19.33,7.75,1,1,1,115,27455
1,2019,1,9.83,4.33,2,0,1,0,789
1,2004,2,29,10.33,1,1,1,0,41000
1,2014,2,22.17,8.5,2,1,1,90,24000
2,1985,2,30,10.83,1,2,1,21,14900
1,2004,2,19,7.58,1,1,1,135,9999
1,2018,1,18.17,8.5,2,1,1,200,36370
1,2018,1,17.08,6.5,2,0,1,0,3534
1,2018,1,17.33,6.5,2,0,1,40,12860
1,2017,1,31,9.5,1,1,2,760,271875
1,2019,1,21.17,7.92,1,1,1,250,61180
1,2019,1,15.17,6.5,1,0,1,60,17770
1,2019,1,17.33,7.5,1,1,1,115,26960
1,1975,2,16,8.5,1,1,1,0,5300
1,2019,1,18.8,8.5,1,1,1,200,32982
1,2019,1,18.8,8.17,1,1,1,300,35232
1,2019,1,18.8,8.42,1,1,1,300,36835
1,2019,1,18.8,8.5,1,1,1,0,31792
1,2019,1,15.9,8.5,1,1,1,300,25061
1,2004,2,56,16,1,2,2,2100,364944
1,2016,2,20.93,1,1,1,1,250,57995
1,2016,2,46,14,1,2,2,740,499000
1,2000,2,22,8.25,1,1,1,260,9995
1,1996,2,20,16.13,1,1,1,150,14995
1,2007,2,31,10.58,3,1,2,0,59995
1,2012,2,11.6,4,1,1,1,300,8000
1,2019,2,25,8.5,1,1,1,300,618
1,1965,2,50,15.58,1,2,2,700,89000
1,2018,1,19.33,7.75,1,0,1,115,36260
1,2019,1,15.17,6.5,1,0,1,40,17850
1,2019,1,15,5,2,0,1,0,1449
1,2019,1,9.83,4.33,2,0,1,0,789
1,2019,1,9.83,4.33,2,0,1,0,789
2,2017,2,48,15.58,1,2,1,80,470000
1,2018,1,20,1,1,1,1,40,18999
1,2018,1,17.66,7.83,2,1,1,150,29999
1,2018,1,18.66,8.17,2,1,1,0,38499
1,2018,1,17,16.13,2,1,1,50,24999
1,2019,1,21,8.33,1,1,1,200,49745
1,2018,1,11.8,16.13,1,0,1,0,14097
1,2018,1,17.58,8.08,2,0,1,115,23690
1,2018,1,19.5,7,2,0,1,0,24790
1,2019,1,24,1,1,1,1,300,87470
1,2019,1,24.55,9,1,1,1,300,89575
1,2018,1,19.58,8.33,1,1,1,240,44683
1,2018,1,26.58,1,1,1,1,300,85627
1,2019,1,25,8.5,1,1,1,300,618
1,2018,1,22.6,8.33,2,1,1,200,46997
1,2019,1,21.17,7.92,1,1,1,250,58920
1,2019,1,19.83,7.83,1,1,1,200,35195
1,1990,2,27,16.13,1,1,1,340,6000
1,2003,2,30,10.42,1,1,1,0,46900
1,2019,1,46,14.08,1,2,2,870,1198185
1,2001,2,19,8.42,1,1,1,0,11900
1,2019,1,19.42,8.5,1,0,1,150,37735
1,2019,1,19.83,7.83,1,0,1,150,34765
1,2016,2,22.25,8.5,2,1,1,90,33995
1,2006,2,18,7.5,1,1,1,0,15900
1,2007,2,45.42,14.25,1,2,2,1000,339500
1,2019,1,23.33,8.5,1,0,1,150,132600
1,1997,2,18,16.13,2,1,1,40,12000
1,1974,2,22,16.13,1,1,1,250,13500
1,1967,2,14,16.13,1,1,1,20,5400
1,1984,2,20,16.13,1,1,1,228,6300
1,2018,1,20,8.5,2,1,1,0,1895
1,2018,1,21,8.42,1,1,1,175,49995
1,2019,2,24,8.75,1,1,2,150,90992
1,2012,2,21,6.67,1,2,1,30,51900
1,2003,2,36,13.83,1,2,2,880,149000
1,2019,1,16.67,6.42,2,0,1,40,16210
1,2019,1,19,8.5,2,0,1,200,43125
1,2019,1,19,8.5,2,0,1,150,36420
1,2019,1,19,8.5,2,0,1,175,39720
1,2019,1,16.5,7.33,2,0,1,60,19945
1,2019,1,17.58,8.08,2,0,1,150,28675
1,2019,1,21.92,8.5,2,0,1,90,28680
1,2019,1,24.17,8.5,2,0,1,150,35680
1,2019,1,24.17,8.5,2,0,1,150,35680
1,2019,1,18.17,8.5,2,0,1,150,32170
1,2019,1,16,7.08,2,0,1,25,18240
1,2019,1,17.58,7.42,2,0,1,60,19045
1,2019,1,24.17,8.5,2,0,1,150,37790
1,2019,1,17.58,8.08,2,0,1,115,24670
1,2019,1,17.58,8.08,2,0,1,115,24670
1,2019,1,17.58,7.42,2,0,1,60,19720
1,2019,1,17.58,7.42,2,0,1,60,19715
1,2019,1,17.58,7.42,2,0,1,60,19960
1,2019,1,19,8.5,2,0,1,200,44675
1,2019,1,16.67,6.42,2,0,1,40,15745
1,2019,1,20,8.17,2,0,1,60,21515
1,2019,1,20,8.17,2,0,1,75,23515
1,2019,1,16.17,5.83,2,1,1,25,13785
1,2019,1,18.17,8.5,2,0,1,150,31470
1,2019,1,17.58,7.42,2,0,1,60,18545
1,2019,1,24.17,8.5,2,0,1,60,28295
1,2019,1,21.92,8.5,2,0,1,40,23925
1,2019,1,16.17,5.83,2,1,1,25,13785
1,2019,1,16.17,5.83,2,0,1,25,12245
1,2019,1,19,8.5,2,0,1,150,37270
1,2019,1,24.17,8.5,2,0,1,60,29645
1,2019,1,24.17,8.5,2,0,1,115,32825
1,2019,1,16.17,5.83,2,1,1,40,15785
1,2019,1,16.17,5.83,2,1,1,40,15585
1,2019,1,16.17,5.83,2,1,1,40,15585
1,2019,1,16.17,5.83,2,0,1,40,14245
1,2019,1,17.58,7.42,2,0,1,75,20845
1,2019,1,16.17,5.83,2,0,1,40,14045
1,2019,1,16,7.08,2,0,1,40,19245
1,2019,1,16.75,8.08,2,0,1,90,25475
1,2019,1,16.17,5.83,2,1,1,40,15785
1,2019,1,24.17,8.5,2,0,1,115,32605
1,2019,1,24.17,8.5,2,0,1,150,39670
1,2019,1,21.92,8.5,2,0,1,90,28585
1,2019,1,24.17,8.5,2,0,1,150,35615
1,2019,1,18.17,8.5,2,0,1,175,36195
1,2019,1,24.17,8.5,2,0,1,150,40640
1,2019,1,17.58,8.08,2,0,1,115,25380
1,2019,1,24.17,8.5,2,0,1,115,37840
1,2019,1,24.17,8.5,2,0,1,115,33575
1,2019,1,16.17,5.83,2,0,1,40,14590
1,2019,1,16.17,5.83,2,1,1,40,15785
1,2019,1,18.58,7.42,2,0,1,90,22245
1,2019,1,21.92,8.5,2,0,1,60,26535
1,2019,1,17.58,7.42,2,0,1,60,19245
1,2019,1,24.17,8.5,2,0,1,115,32245
1,2019,1,16,7.08,2,0,1,40,19245
1,2019,1,24.17,8.5,2,0,1,115,33315
1,2019,1,18.58,7.42,2,0,1,90,22565
1,2019,1,24.17,8.5,2,0,1,115,37940
1,2019,1,16.67,6.42,2,0,1,50,17010
1,2019,1,24.17,8.5,2,0,1,115,33815
1,2019,1,17.58,7.42,2,0,1,75,21460
1,2019,1,19,8.5,2,0,1,150,37855
1,2019,1,17.58,7.42,2,0,1,60,19045
1,2019,1,16.75,8.08,2,0,1,90,25195
1,2019,1,24.17,8.5,2,0,1,150,36120
1,2019,1,18.58,7.42,2,0,1,115,23255
1,2019,1,18.17,8.5,2,0,1,150,32520
1,2019,1,16.17,5.83,2,1,1,25,14485
1,2019,1,21.92,8.5,2,0,1,90,24420
1,2019,1,16.5,7.33,2,0,1,75,21245
1,2019,1,17.58,8.08,2,0,1,115,24670
1,2019,1,20,8.17,2,0,1,0,22715
1,2019,1,24.17,8.5,2,0,1,150,36020
1,2019,1,24.17,8.5,2,0,1,150,36020
1,2019,1,18.17,8.5,2,0,1,175,35970
1,2019,1,17.58,8.08,2,0,1,150,27420
1,2019,1,24.17,8.5,2,0,1,150,39670
1,2019,1,18.17,8.5,2,0,1,175,35670
1,2019,1,16.17,5.83,2,0,1,40,14590
1,2019,1,24.17,8.5,2,0,1,150,40740
1,2019,1,16.75,8.08,2,0,1,115,25445
1,2019,1,16.17,5.83,2,1,1,25,14830
1,2019,1,16.17,5.83,2,1,1,25,14830
1,2019,1,21.92,8.5,2,0,1,90,28680
1,2019,1,17.58,7.42,2,0,1,60,19045
1,2019,1,21.92,8.5,2,0,1,90,24420
1,2019,1,24.17,8.5,2,0,1,150,34645
1,2019,1,16,7.08,2,0,1,40,19245
1,2019,1,16.17,5.83,2,0,1,0,14145
1,2019,1,16.67,6.42,2,1,1,50,16990
1,2019,1,16.67,6.42,2,0,1,50,16545
1,2019,1,21.92,8.5,2,0,1,90,27625
1,2019,1,17.58,7.42,2,0,1,75,20745
1,2019,1,18.17,8.5,2,0,1,150,32170
1,2019,1,16.17,5.83,2,0,1,40,14045
1,2019,1,24.17,8.5,2,0,1,115,32605
1,2019,1,19,8.5,2,0,1,175,40535
1,2019,1,17.58,8.08,2,0,1,150,27470
1,2019,1,24.17,8.5,2,0,1,150,35245
1,2019,1,24.17,8.5,2,0,1,150,35680
1,2019,1,18.17,8.5,2,0,1,150,32745
1,2019,1,20,8.17,2,0,1,60,19370
1,2019,1,21.92,8.5,2,0,1,90,28560
1,2019,1,18.17,8.5,2,0,1,150,32695
1,2019,1,17.58,7.42,2,0,1,60,19415
1,2019,1,17.58,7.42,2,0,1,60,19420
1,2019,1,16.17,5.83,2,0,1,40,14390
1,2019,1,16.17,5.83,2,1,1,25,14580
1,2019,1,24.17,8.5,2,0,1,150,39670
1,2019,1,20,8.17,2,0,1,40,18370
1,2019,1,17.58,7.42,2,0,1,75,20545
1,2019,1,17.58,7.42,2,0,1,75,20545
1,2019,1,18.17,8.5,2,0,1,150,32695
1,2019,1,16.17,5.83,2,0,1,40,14390
1,2019,1,24.17,8.5,2,0,1,115,33180
1,2019,1,16.17,5.83,2,1,1,25,14580
1,2019,1,19,8.5,2,0,1,200,43475
1,2019,1,21.92,8.5,2,0,1,90,28635
1,2019,1,24.17,8.5,2,0,1,150,35715
1,2019,1,24.17,8.5,2,0,1,150,40740
1,2019,1,16.17,5.83,2,1,1,25,14680
1,2019,1,17.58,8.08,2,0,1,150,28675
1,2019,1,18.58,7.42,2,0,1,115,24755
1,2019,1,17.58,7.42,2,0,1,75,20645
1,2019,1,21.92,8.5,2,0,1,90,28680
1,2019,1,24.17,8.5,2,0,1,150,31220
1,2019,1,17.58,8.08,2,0,1,115,25875
1,2019,1,16.17,5.83,2,0,1,40,14935
1,2019,1,16.17,5.83,2,0,1,40,14935
1,2019,1,19,8.5,2,0,1,175,40855
1,2019,1,17.58,7.42,2,0,1,60,19715
1,2019,1,16.67,6.42,2,1,1,40,16210
1,2019,1,16,7.08,2,0,1,25,15520
1,2019,1,16,7.08,2,0,1,25,15520
1,2019,1,16.5,7.33,2,0,1,60,20395
1,2019,1,16.5,7.33,2,0,1,60,20395
1,2019,1,21.92,8.5,2,0,1,60,26535
1,2019,1,24.17,8.5,2,0,1,150,41340
1,2019,1,24.17,8.5,2,0,1,150,41340
1,2019,1,18.58,7.42,2,0,1,115,23565
1,2019,1,24.17,8.5,2,0,1,115,34140
1,2019,1,16.17,5.83,2,0,1,40,14145
1,2019,1,16.17,5.83,2,0,1,40,14690
1,2019,1,16.5,7.33,2,0,1,75,21545
1,2019,1,20,8.17,2,0,1,60,22610
1,2019,1,16.67,6.42,2,0,1,40,15745
1,2019,1,21.92,8.5,2,0,1,90,29235
1,2019,1,17.58,7.42,2,0,1,60,19045
1,2019,1,24.17,8.5,2,0,1,150,31220
1,2019,1,20,8.17,2,0,1,75,20620
1,2019,1,16.67,6.42,2,1,1,40,16410
1,2019,1,24.17,8.5,2,0,1,90,29455
1,2019,1,16.5,7.33,2,0,1,60,20395
1,2019,1,16.67,6.42,2,0,1,50,16445
1,2019,1,24.17,8.5,2,0,1,115,29180
1,2019,1,16.5,7.33,2,0,1,60,19645
1,2019,1,24.17,8.5,2,0,1,90,28890
1,2019,1,16.17,5.83,2,0,1,40,14245
1,2019,1,17.58,7.42,2,0,1,60,19045
1,2019,1,24.17,8.5,2,0,1,115,28820
1,2019,1,16.67,6.42,2,1,1,50,16445
1,2019,1,16,7.08,2,0,1,40,19940
1,2019,1,19,8.5,2,0,1,200,43175
1,2019,1,24.17,8.5,2,1,1,150,40740
1,2019,1,24.17,8.5,2,0,1,150,36120
1,2019,1,16,7.08,2,0,1,40,17220
1,2019,1,17.58,8.08,2,0,1,115,25430
1,2019,1,24.17,8.5,2,0,1,115,33320
1,2019,1,18.58,7.42,2,0,1,115,23045
1,2019,1,16.5,7.33,2,0,1,75,23470
1,2019,1,18.17,8.5,2,0,1,175,36595
1,2019,1,21.92,8.5,2,0,1,90,27675
1,2019,1,24.17,8.5,2,0,1,115,32245
1,2019,1,16.17,5.83,2,1,1,40,15785
1,2019,1,17.58,7.42,2,0,1,75,20845
1,2019,1,16.17,5.83,2,1,1,40,15785
1,2019,1,24.17,8.5,2,0,1,115,34665
1,2019,1,17.58,7.42,2,0,1,75,20845
1,2019,1,18.17,8.5,2,0,1,150,32745
1,2019,1,17.58,7.42,2,0,1,75,21125
1,2019,1,20,8.17,2,0,1,60,22315
1,2019,1,16.5,7.33,2,0,1,60,20395
1,2019,1,19,8.5,2,0,1,150,36420
1,2019,1,16.17,5.83,2,1,1,40,15585
1,2019,1,21.92,8.5,2,0,1,90,27675
1,2019,1,17.58,8.08,2,0,1,90,23670
1,2019,1,19,8.5,2,0,1,175,41220
1,2019,1,18.17,8.5,2,0,1,150,32745
1,2019,1,16.75,8.08,2,0,1,115,25445
1,2019,1,19,8.5,2,0,1,200,43525
1,2019,1,24.17,8.5,2,0,1,0,32315
1,2019,1,17.58,7.42,2,0,1,75,20545
1,2019,1,16.17,5.83,2,1,1,40,15685
1,2019,1,16,7.08,2,0,1,40,19495
1,2019,1,20,8.17,2,0,1,40,20465
1,2019,1,16.17,5.83,2,1,1,40,15685
1,2019,1,17.58,8.08,2,0,1,150,27470
1,2019,1,16.75,8.08,2,0,1,115,25445
1,2019,1,17.58,7.42,2,0,1,75,21940
1,2019,1,16.67,6.42,2,0,1,50,16645
1,2019,1,18.58,7.42,2,0,1,115,23045
1,2019,1,24.17,8.5,2,0,1,115,33280
1,2019,1,16.17,5.83,2,0,1,25,13835
1,2019,1,18.17,8.5,2,0,1,150,33095
1,2019,1,16,7.08,2,0,1,40,17220
1,2019,1,17.58,8.08,2,0,1,115,25875
1,2019,1,16.17,5.83,2,0,1,25,12745
1,2019,1,16.5,7.33,2,0,1,60,20395
1,2019,1,16.67,6.42,2,0,1,40,15745
1,2019,1,16.17,5.83,2,1,1,25,14880
1,2019,1,20,8.17,2,0,1,60,21815
1,2019,1,17.58,7.42,2,0,1,60,19720
1,2019,1,17.58,7.42,2,0,1,60,19715
1,2019,1,17.58,7.42,2,0,1,60,19245
1,2019,1,24.17,8.5,2,0,1,60,30180
1,2019,1,24.17,8.5,2,0,1,115,32605
1,2019,1,21.92,8.5,2,0,1,90,24420
1,2019,1,16.17,5.83,2,0,1,40,14245
1,2019,1,24.17,8.5,2,0,1,150,36315
1,2019,1,21.92,8.5,2,0,1,90,29280
1,2019,1,21.92,8.5,2,1,1,90,27675
1,2019,1,16.17,5.83,2,0,1,40,15135
1,2019,1,16,7.08,2,0,1,40,21275
1,2019,1,16.17,5.83,2,1,1,40,16180
1,2019,1,16.17,5.83,2,1,1,40,16625
1,2019,1,21.92,8.5,2,0,1,90,27675
1,2019,1,21.92,8.5,2,0,1,90,27675
1,2019,1,16.67,6.42,2,1,1,50,16910
1,2019,1,16,7.08,2,0,1,40,21275
1,2019,1,21.92,8.5,2,0,1,90,29230
1,2019,1,21.92,8.5,2,0,1,90,29230
1,2019,1,17.58,7.42,2,0,1,75,21220
1,2019,1,24.17,8.5,2,0,1,115,33750
1,2019,1,17.58,8.08,2,0,1,115,26430
1,2019,1,19,8.5,2,0,1,175,40835
1,2019,1,24.17,8.5,2,0,1,115,33780
1,2019,1,24.17,8.5,2,0,1,115,33280
1,2019,1,16.67,6.42,2,0,1,50,16445
1,2019,1,16,7.08,2,0,1,25,15520
1,2019,1,16.67,6.42,2,1,1,50,16910
1,2019,1,16.67,6.42,2,1,1,50,16910
1,2019,1,16.67,6.42,2,0,1,50,16910
1,2019,1,18.17,8.5,2,0,1,175,36245
1,2019,1,21.92,8.5,2,0,1,60,22320
1,2019,1,24.17,8.5,2,0,1,115,34275
1,2019,1,21.92,8.5,2,0,1,60,26580
1,2019,1,17.58,8.08,2,0,1,115,25430
1,2019,1,16.5,7.33,2,0,1,75,22295
1,2019,1,17.58,8.08,2,0,1,150,27470
1,2019,1,18.17,8.5,2,0,1,150,32170
1,2019,1,16.5,7.33,2,0,1,75,21995
1,2019,1,24.17,8.5,2,0,1,115,29180
1,2019,1,24.17,8.5,2,0,1,150,36280
1,2019,1,16,7.08,2,0,1,40,19940
1,2019,1,16.75,8.08,2,0,1,115,26195
1,2019,1,21.92,8.5,2,0,1,90,28635
1,2019,1,17.58,8.08,2,0,1,115,24670
1,2019,1,16.17,5.83,2,1,1,40,15585
1,2019,1,24.17,8.5,2,0,1,150,36280
1,2019,1,16.17,5.83,2,0,1,40,14045
1,2019,1,24.17,8.5,2,0,1,150,37665
1,2019,1,18.17,8.5,2,0,1,175,36245
1,2019,1,24.17,8.5,2,0,1,150,42690
1,2019,1,18.58,7.42,2,0,1,90,22045
1,2019,1,24.17,8.5,2,0,1,150,41340
1,2019,1,21.92,8.5,2,0,1,60,26535
1,2019,1,21.92,8.5,2,0,1,90,29280
1,2019,1,21,8.33,1,1,2,300,43958
1,2019,1,21,8.33,1,1,2,600,48421
1,2019,1,25,8.33,1,1,2,300,57327
1,2019,1,25,8.33,1,1,2,0,62366
1,2019,1,25,8.33,1,1,2,0,63085
1,2019,1,24,8.5,2,1,1,0,39995
1,2000,2,28,9.5,1,1,1,280,39999
1,2018,1,21,8.5,1,1,1,0,51399
1,2000,2,21,8.5,1,1,1,220,14900
1,2019,1,24.17,8.5,2,0,1,150,35420
1,2019,1,19.33,7.83,1,1,1,200,43835
1,2019,1,18.08,7,2,0,1,0,4974
1,2019,1,16.08,6,2,0,1,0,4030
1,2019,1,19.33,7.83,1,1,1,200,49330
1,2019,1,18.58,8.17,2,0,1,150,28545
1,2019,1,26.17,8.5,2,0,1,150,75635
1,2019,1,26.17,8.5,2,0,1,150,33120
1,2019,1,19.33,7.83,1,1,1,200,43735
1,2019,1,19.5,7,2,0,1,90,26185
1,2019,1,16.08,6,2,0,1,0,4030
1,2019,1,19.17,7,2,0,1,90,21810
1,2019,1,17.08,6.5,2,0,1,0,4730
1,2019,1,26.17,8.5,2,0,1,115,34850
1,2019,1,14,6,2,0,1,0,3234
1,2019,1,24.17,8.5,2,0,1,150,36590
1,2019,1,26.17,8.5,2,0,1,115,31805
1,2019,1,16.08,6,2,0,1,40,13405
1,2019,1,17.33,6.5,2,0,1,40,14165
1,2019,1,19.17,7,2,0,1,90,20965
1,2019,1,14,6,2,0,1,0,3234
1,2019,1,19.33,7.83,1,1,1,200,42945
1,2019,1,19.17,7,2,0,1,90,20965
1,2019,1,24.17,8.5,2,0,1,200,43815
1,2019,1,26.17,8.5,2,0,1,115,71660
1,2019,1,26.17,8.5,2,0,1,150,36655
1,2019,1,24.17,8.5,2,0,1,150,39290
